alpha,arousal1,betha,theta,gamma,valence1,Stimuli(Visual),Response
2.7,0.371,2.66,3.7,2.01,-0.0666,Calm,Calm
2.68,0.372,2.74,3.71,2.01,-0.0694,Calm,Calm
2.59,0.386,2.74,3.8,1.99,-0.0818,Calm,Calm
2.54,0.394,2.71,3.74,1.94,-0.0983,Calm,Calm
2.41,0.414,2.76,3.53,2.09,-0.114,Calm,Calm
2.37,0.423,3.02,3.61,2.08,-0.0943,Calm,Calm
2.44,0.409,3.06,3.87,2.08,-0.0668,Calm,Calm
2.49,0.401,3.2,4.02,2.13,-0.0614,Calm,Calm
2.68,0.373,3.3,4.08,2.15,-0.0637,Calm,Calm
2.76,0.362,3.33,4.18,2.25,-0.0779,Calm,Calm
2.7,0.371,3.35,4.33,2.19,-0.0867,Calm,Calm
2.65,0.377,3.36,4.47,2.22,-0.0843,Calm,Calm
2.58,0.387,3.36,4.51,2.22,-0.0811,Calm,Calm
2.57,0.389,3.4,4.46,2.26,-0.0511,Calm,Calm
2.7,0.371,3.42,4.41,2.09,-0.0306,Calm,Calm
2.69,0.371,3.38,4.47,2.04,-0.0375,Calm,Calm
2.6,0.384,3.2,4.51,2.01,-0.0439,Calm,Calm
2.62,0.382,3.1,4.42,1.97,-0.0559,Calm,Calm
2.59,0.386,3,4.36,1.93,-0.0525,Calm,Calm
2.35,0.426,2.91,4.29,1.82,-0.035,Calm,Calm
2.21,0.453,3.66,4.21,2.91,-0.0107,Calm,Calm
2.27,0.441,3.73,4.17,2.96,0.00157,Calm,Calm
2.5,0.401,3.75,4.1,2.97,0.0112,Calm,Calm
2.5,0.4,3.72,4.07,3,0.00964,Calm,Calm
2.36,0.424,3.7,4.13,3,0.0188,Calm,Calm
2.25,0.445,3.7,4.22,3.03,0.0187,Calm,Calm
2.29,0.437,3.71,4.24,3.04,-0.00794,Calm,Calm
2.48,0.403,3.73,4.18,3.04,-0.0339,Calm,Calm
2.65,0.378,3.69,4.1,3.06,-0.0369,Calm,Calm
2.71,0.369,3.66,4.07,3.05,-0.0366,Calm,Calm
2.72,0.368,3.67,4.12,2.92,-0.0335,Calm,Calm
2.76,0.362,2.73,4.11,2.21,-0.0209,Calm,Calm
2.78,0.36,2.69,4.15,2.18,-0.0203,Calm,Calm
2.8,0.357,2.63,4.32,2.14,-0.0239,Calm,Calm
2.83,0.353,2.71,4.39,2.08,-0.0262,Calm,Calm
3.02,0.331,2.75,4.47,2.16,-0.0238,Calm,Calm
3.34,0.3,3.1,4.57,2.29,-0.0188,Calm,Calm
3.46,0.289,3.04,4.62,2.39,-0.0165,Calm,Calm
3.39,0.295,3.06,4.71,2.42,-0.0146,Calm,Calm
3.35,0.299,3.09,4.83,2.52,-0.0146,Calm,Calm
3.45,0.289,3.17,4.87,2.49,-0.0153,Calm,Calm
3.53,0.283,3.19,4.86,2.52,-0.0179,Calm,Calm
3.51,0.285,3.15,4.84,2.63,-0.0228,Calm,Calm
3.45,0.29,3.14,4.77,2.71,-0.0278,Calm,Calm
3.44,0.291,3.16,4.69,2.73,-0.0285,Calm,Calm
3.44,0.291,3.11,4.67,2.71,-0.0269,Calm,Calm
3.3,0.303,2.93,4.55,2.75,-0.0339,Calm,Calm
2.9,0.345,2.81,4.37,2.6,-0.0491,Calm,Calm
2.68,0.373,2.99,4.3,2.58,-0.0469,Calm,Calm
3.13,0.319,2.97,4.37,2.54,-0.0373,Calm,Calm
3.54,0.282,2.97,4.43,2.67,-0.0463,Calm,Calm
3.61,0.277,3.02,4.4,2.73,-0.0539,Calm,Calm
3.61,0.277,3.04,4.41,2.58,-0.0592,Calm,Calm
3.62,0.276,3.03,4.39,2.58,-0.0575,Calm,Calm
3.62,0.276,3.09,4.31,2.64,-0.0558,Calm,Calm
3.6,0.278,3.08,4.23,2.79,-0.056,Calm,Calm
3.58,0.279,3.16,4.19,2.81,-0.0573,Calm,Calm
3.57,0.28,3.06,4.18,2.79,-0.0576,Calm,Calm
3.59,0.279,3.2,4.21,2.94,-0.0567,Calm,Calm
3.56,0.281,3.28,4.07,3,-0.0625,Calm,Calm
3.26,0.307,3.4,3.43,3.01,-0.074,Calm,Calm
2.8,0.358,3.46,3.33,2.98,-0.0879,Calm,Calm
2.31,0.433,3.47,3.58,3,-0.0693,Calm,Calm
2.37,0.421,3.56,3.71,3.04,-0.0467,Calm,Calm
2.46,0.407,3.56,3.79,3.03,-0.0365,Calm,Calm
2.51,0.399,3.59,3.76,2.92,-0.036,Calm,Calm
2.49,0.401,3.58,3.77,2.75,-0.0396,Calm,Calm
2.61,0.382,3.02,3.71,2.25,-0.0492,Agressive,Agressive
3.03,0.33,3.13,3.57,2.23,-0.0306,Agressive,Agressive
3.37,0.297,3.3,3.54,2.14,-0.0187,Agressive,Agressive
3.51,0.285,3.29,3.49,2.17,-0.0182,Agressive,Agressive
3.65,0.274,3.29,3.45,2.2,-0.0172,Agressive,Agressive
3.73,0.268,3.26,3.46,2.26,-0.0163,Agressive,Agressive
3.75,0.267,3.26,3.5,2.27,-0.0176,Agressive,Agressive
3.72,0.269,3.28,3.49,2.29,-0.0171,Agressive,Agressive
3.72,0.269,3.37,3.48,2.27,-0.0162,Agressive,Agressive
3.74,0.268,3.34,3.57,2.29,-0.011,Agressive,Agressive
3.78,0.265,3.28,3.54,2.27,-0.00314,Agressive,Agressive
3.73,0.268,3.35,3.51,2.26,-0.00452,Agressive,Agressive
3.65,0.274,3.3,3.37,2.25,-0.00937,Agressive,Agressive
3.71,0.27,3.22,3.45,2.2,-0.00527,Agressive,Agressive
3.72,0.269,3.18,3.8,2.14,-0.000842,Agressive,Agressive
3.74,0.268,3.2,4.07,2.07,-0.00169,Agressive,Agressive
3.71,0.27,3.24,4.11,1.88,-0.0016,Agressive,Agressive
3.81,0.262,3.24,4.11,2.01,0.00436,Agressive,Agressive
4,0.25,3.35,4.13,2.18,0.00492,Agressive,Agressive
4.09,0.245,3.47,4.2,2.26,0.00249,Agressive,Agressive
4.07,0.246,3.43,4.2,2.19,-0.00189,Agressive,Agressive
4.01,0.25,3.35,4.16,2.2,-0.00668,Agressive,Agressive
3.96,0.253,3.25,4.2,2.18,-0.00508,Agressive,Agressive
3.81,0.263,3.17,4.25,2.23,-0.00364,Agressive,Agressive
3.71,0.269,3.12,4.16,2.31,-0.00732,Agressive,Agressive
3.6,0.278,3.18,3.94,2.49,-0.00803,Agressive,Agressive
3.67,0.272,3.22,3.77,2.49,-0.00377,Agressive,Agressive
3.72,0.269,3.15,3.72,2.45,-0.00649,Agressive,Agressive
3.6,0.277,3.19,3.73,2.43,-0.0105,Agressive,Agressive
3.48,0.288,2.88,3.64,2.32,-0.00545,Agressive,Agressive
3.48,0.287,2.72,3.43,2.29,0.00128,Agressive,Agressive
3.55,0.282,2.78,3.47,2.32,0.000682,Agressive,Agressive
3.57,0.28,2.81,3.42,2.34,0.00196,Agressive,Agressive
3.57,0.28,2.8,3.3,2.32,0.0038,Agressive,Agressive
3.55,0.282,2.81,3.22,2.39,0.00414,Agressive,Agressive
3.51,0.285,3.08,2.98,2.19,0.00233,Agressive,Agressive
3.45,0.29,3,3,1.99,-0.0038,Agressive,Agressive
3.31,0.302,3.11,3.3,2.08,-0.00725,Agressive,Agressive
3.21,0.312,3.15,3.73,2.02,-0.0048,Agressive,Agressive
3.16,0.316,3.03,3.96,1.92,-0.0187,Agressive,Agressive
2.86,0.349,3.15,3.97,2.02,-0.0465,Agressive,Agressive
2.55,0.392,3.23,3.93,2.06,-0.067,Agressive,Agressive
2.48,0.404,3.19,3.91,2.08,-0.0622,Agressive,Agressive
2.76,0.362,3.36,3.93,2.09,-0.0428,Agressive,Agressive
3.3,0.303,3.43,3.94,2.04,-0.0377,Agressive,Agressive
3.56,0.281,3.42,3.98,2,-0.0352,Agressive,Agressive
3.59,0.278,3.31,4.04,2.08,-0.0328,Agressive,Agressive
3.52,0.284,3.34,4.03,2.23,-0.032,Agressive,Agressive
3.53,0.283,3.41,3.87,2.25,-0.0316,Agressive,Agressive
3.63,0.275,3.44,3.35,2.32,-0.0293,Agressive,Agressive
3.66,0.273,3.37,2.88,2.44,-0.0283,Agressive,Agressive
3.64,0.275,3.37,2.86,2.4,-0.0289,Agressive,Agressive
3.62,0.276,3.39,2.94,2.41,-0.0292,Agressive,Agressive
3.57,0.28,3.38,3,2.32,-0.0318,Agressive,Agressive
3.35,0.299,3.27,3.19,2.31,-0.0376,Agressive,Agressive
2.9,0.344,3.24,3.53,2.31,-0.0434,Agressive,Agressive
2.49,0.401,3.18,3.62,2.36,-0.0448,Agressive,Agressive
2.43,0.411,3.15,3.54,2.24,-0.0555,Agressive,Agressive
2.64,0.378,3.04,3.63,2.19,-0.0566,Agressive,Agressive
2.76,0.362,2.88,3.61,2.2,-0.055,Agressive,Agressive
2.62,0.382,2.81,3.66,2.15,-0.0587,Agressive,Agressive
2.57,0.388,2.98,3.79,2.13,-0.0517,Agressive,Agressive
2.58,0.388,3.16,3.79,2.11,-0.0487,Agressive,Agressive
2.67,0.375,3.15,3.82,2.11,-0.056,Agressive,Agressive
2.89,0.346,3.3,3.85,2.11,-0.0495,Agressive,Agressive
3.02,0.331,3.36,3.71,2.22,-0.0403,Agressive,Agressive
3.06,0.327,3.41,3.44,2.33,-0.0361,Agressive,Agressive
3.09,0.323,3.41,3.53,2.25,-0.0306,Agressive,Agressive
3.06,0.327,3.43,3.79,2.27,-0.0258,Agressive,Agressive
2.98,0.336,3.43,3.9,2.27,-0.022,Agressive,Agressive
2.99,0.334,3.4,4.03,2.19,-0.0171,Agressive,Agressive
3.11,0.322,3.38,4.02,2.1,-0.015,Agressive,Agressive
3.32,0.301,3.36,4.04,2.15,-0.0145,Agressive,Agressive
3.55,0.282,3.14,4.24,2.15,-0.0129,Agressive,Agressive
3.56,0.281,3.02,4.35,2.2,-0.00803,Agressive,Agressive
3.48,0.287,2.87,4.34,2.43,-0.0107,Agressive,Agressive
3.49,0.287,3.02,4.34,2.44,-0.0137,Agressive,Agressive
3.48,0.288,3.15,4.37,2.37,-0.0166,Agressive,Agressive
3.49,0.286,3.12,4.31,2.44,-0.0196,Agressive,Agressive
3.56,0.281,3.21,4.21,2.47,-0.0228,Agressive,Agressive
3.67,0.272,3.22,4.13,2.46,-0.023,Agressive,Agressive
3.74,0.268,3.25,4.08,2.46,-0.0218,Agressive,Agressive
3.71,0.269,3.3,4.13,2.46,-0.0228,Agressive,Agressive
3.64,0.274,3.34,4.06,2.45,-0.0246,Agressive,Agressive
3.56,0.281,3.44,3.84,2.44,-0.0257,Agressive,Agressive
3.52,0.284,3.57,3.62,2.37,-0.024,Agressive,Agressive
3.55,0.282,3.56,3.74,2.05,-0.022,Agressive,Agressive
3.61,0.277,3.59,3.95,2.25,-0.0218,Agressive,Agressive
3.64,0.275,3.55,3.92,2.19,-0.0212,Agressive,Agressive
3.68,0.272,3.51,4.11,2.14,-0.0191,Agressive,Agressive
3.61,0.277,3.5,4.47,2.06,-0.0173,Agressive,Agressive
3.41,0.293,3.48,4.7,2.06,-0.0197,Agressive,Agressive
3.35,0.299,3.44,4.7,2.11,-0.0259,Agressive,Agressive
3.4,0.294,3.3,4.64,2.09,-0.0302,Agressive,Agressive
3.29,0.304,3.26,4.64,2.07,-0.0386,Agressive,Agressive
3.2,0.312,3.07,4.65,2.06,-0.0483,Agressive,Agressive
3.17,0.316,3.05,4.64,2.06,-0.052,Agressive,Agressive
3.08,0.325,2.98,4.55,2.02,-0.0573,Agressive,Agressive
2.97,0.337,2.83,4.43,1.9,-0.0574,Agressive,Agressive
2.91,0.343,2.86,4.39,1.93,-0.0579,Agressive,Agressive
2.64,0.378,2.95,4.2,2.2,-0.0728,Agressive,Agressive
2.52,0.397,3.14,3.74,2.2,-0.0952,Agressive,Agressive
2.57,0.39,3.14,3.41,2.15,-0.0961,Agressive,Agressive
2.31,0.433,3.12,3.49,2.09,-0.097,Agressive,Agressive
2.05,0.488,3.15,3.61,2.02,-0.0799,Agressive,Agressive
2,0.5,3.16,3.64,2.03,-0.079,Agressive,Agressive
