lowlevel.average_loudness,lowlevel.barkbands.mean.0,lowlevel.barkbands.mean.1,lowlevel.barkbands.mean.10,lowlevel.barkbands.mean.11,lowlevel.barkbands.mean.12,lowlevel.barkbands.mean.13,lowlevel.barkbands.mean.14,lowlevel.barkbands.mean.15,lowlevel.barkbands.mean.16
0.990684032,0.0000266,0.0000287,0.000385,0.000996372,0.000309112,0.000232732,0.000174444,0.000360745,0.000280585
0.990684032,0.0000233,0.0000233,0.000118922,0.000923344,0.000305412,0.0000649,0.0000984,0.000253975,0.000234762
0.990684032,0.0000227,0.0000263,0.000102665,0.000836918,0.000306278,0.0000367,0.000102537,0.000199366,0.000243952
0.990684032,0.0000206,0.0000324,0.0000502,0.000773726,0.000326794,0.0000207,0.000108497,0.000143207,0.000262658
0.990684032,0.0000219,0.0000416,0.0000338,0.000804227,0.000315031,0.0000148,0.00010742,0.000119999,0.000267258
0.990684032,0.0000206,0.0000423,0.000032,0.000877936,0.000294267,0.000015,0.000108468,0.000112434,0.000239226
0.990684032,0.0000237,0.0000502,0.0000315,0.00094512,0.000270772,0.0000129,0.000112183,0.000116427,0.000262534
0.990684032,0.0000276,0.0000565,0.0000265,0.000943233,0.000239643,0.00000971,0.0000941,0.000103178,0.00023685
0.990684032,0.0000223,0.000056,0.0000227,0.000742351,0.000186834,0.00000828,0.0000872,0.000102287,0.000243021
0.990684032,0.0000306,0.0000674,0.000022,0.000683758,0.000167971,0.00000705,0.0000839,0.0000982,0.000235426
0.990684032,0.0000407,0.000094,0.000027,0.000875867,0.000235891,0.00000952,0.000120186,0.000146113,0.000372209
0.990684032,0.0000577,0.000150628,0.0000344,0.001139876,0.000296223,0.0000123,0.000162168,0.000184505,0.000512142
0.990684032,0.0000686,0.000159664,0.000024,0.001404423,0.000332389,0.0000128,0.000182498,0.000237528,0.000696482
0.990684032,0.0000637,0.000140316,0.0000144,0.001333666,0.000291346,0.0000123,0.00015961,0.000227262,0.000699885
0.990684032,0.0000602,0.000112212,0.0000179,0.00125564,0.000280078,0.0000122,0.000143083,0.00022487,0.000743461
0.990684032,0.0000306,0.0000591,0.0000156,0.000631937,0.000159077,0.00000919,0.0000833,0.000133626,0.000393664
0.990684032,0.0000231,0.0000387,0.0000228,0.000316501,0.0000953,0.00000622,0.0000496,0.0000795,0.000246
0.990684032,0.0000138,0.000022,0.0000166,0.000160049,0.0000576,0.00000436,0.0000294,0.0000477,0.000140942
0.990684032,0.0000126,0.0000193,0.0000203,0.000123996,0.0000635,0.00000687,0.0000325,0.0000497,0.000133851
0.990684032,0.00000847,0.0000116,0.0000181,0.000103957,0.0000813,0.0000066,0.0000298,0.0000432,0.00011226
0.990684032,0.00000804,0.0000109,0.0000214,0.000130407,0.0000988,0.00000876,0.0000297,0.0000453,0.000114562
0.990684032,0.00000638,0.00000908,0.0000195,0.000139967,0.000106297,0.00000846,0.0000284,0.0000458,0.000116982
0.990684032,0.00000654,0.0000102,0.0000193,0.000171163,0.000108986,0.00000982,0.0000298,0.0000446,0.00011188
0.990684032,0.00000587,0.00000805,0.0000196,0.000174246,0.000112579,0.000011,0.0000307,0.0000477,0.000107126
0.990684032,0.00000623,0.00000858,0.0000213,0.000194289,0.000126326,0.000012,0.0000339,0.0000506,0.000107323
0.990684032,0.00000721,0.00000813,0.0000205,0.000196529,0.00012538,0.0000121,0.0000333,0.0000487,0.00010027
0.990684032,0.00000762,0.00000819,0.0000195,0.000208563,0.000132638,0.0000132,0.000035,0.0000484,0.000103623
0.990684032,0.00000746,0.00000715,0.0000148,0.000188532,0.000124844,0.0000132,0.0000321,0.0000433,0.0000924
0.990684032,0.00000678,0.00000631,0.0000133,0.000184091,0.000126039,0.0000124,0.00003,0.0000401,0.0000886
0.990684032,0.00000743,0.00000712,0.00000659,0.000147126,0.0000987,0.0000102,0.0000237,0.0000339,0.0000771
0.990684032,0.0000104,0.00000719,0.00000648,0.000198591,0.000105949,0.0000116,0.0000298,0.0000386,0.0000926
0.990684032,0.0000168,0.0000141,0.00000878,0.000186008,0.000102126,0.0000133,0.0000323,0.0000413,0.000100533
0.990684032,0.0000254,0.0000174,0.00000913,0.000282751,0.000148603,0.0000195,0.0000509,0.0000648,0.000136069
0.990684032,0.000043,0.0000257,0.00000772,0.000420951,0.000253673,0.0000274,0.000086,0.0000981,0.000216693
0.990684032,0.0000558,0.0000318,0.0000113,0.000536078,0.000271303,0.0000259,0.0000979,0.000106748,0.000227859
0.990684032,0.0000553,0.0000339,0.00000972,0.000565072,0.00024446,0.000025,0.000102833,0.000102313,0.000200243
0.990684032,0.0000566,0.0000354,0.0000107,0.00059934,0.000230454,0.0000232,0.000106565,0.000116045,0.000188672
0.990684032,0.0000622,0.0000391,0.00000577,0.000582413,0.000188389,0.0000172,0.000102131,0.000109736,0.000161589
0.990684032,0.0000519,0.0000348,0.00000943,0.000727198,0.000179394,0.000016,0.000100963,0.000109665,0.000142737
0.990684032,0.0000473,0.0000414,0.00000647,0.000821823,0.000162459,0.0000148,0.0000973,0.000102348,0.000109656
0.990684032,0.0000545,0.0000476,0.00000864,0.001188021,0.000166842,0.0000189,0.000131103,0.000137468,0.000123482
0.990684032,0.0000523,0.0000543,0.0000106,0.001297978,0.00012594,0.0000171,0.000119781,0.000129641,0.000111353
0.990684032,0.0000444,0.0000464,0.00000878,0.001533473,0.000118657,0.0000218,0.00011623,0.000119414,0.0000917
0.990684032,0.0000366,0.000047,0.00000936,0.00164697,0.000105763,0.0000223,0.000107927,0.000114893,0.0000757
0.990684032,0.0000334,0.0000433,0.00000829,0.001649406,0.000082,0.0000224,0.0000923,0.00010487,0.0000546
0.990684032,0.0000274,0.0000394,0.00000677,0.001547145,0.0000645,0.000022,0.0000781,0.0000943,0.0000396
0.990684032,0.0000285,0.0000363,0.0000056,0.001519643,0.0000526,0.0000219,0.0000578,0.0000752,0.0000328
0.990684032,0.0000267,0.000041,0.00000565,0.001511282,0.0000412,0.0000214,0.0000372,0.0000405,0.0000261
0.990684032,0.0000233,0.0000376,0.0000071,0.001523796,0.0000303,0.0000196,0.0000302,0.0000327,0.0000214
0.990684032,0.0000255,0.0000434,0.00000559,0.001245952,0.0000267,0.0000164,0.0000189,0.0000217,0.0000144
0.990684032,0.0000236,0.00004,0.00000363,0.001087802,0.0000168,0.0000147,0.0000094,0.000014,0.000011
0.990684032,0.000023,0.0000387,0.00000583,0.000799123,0.0000115,0.0000143,0.00000561,0.00000594,0.00000528
0.990684032,0.000022,0.0000373,0.00000546,0.000679334,0.00000813,0.0000105,0.00000361,0.00000468,0.00000354
0.990684032,0.0000319,0.0000647,0.00000513,0.000580766,0.000012,0.0000122,0.00000452,0.00000668,0.00000421
0.990684032,0.0000337,0.0000605,0.00000775,0.000424306,0.0000063,0.00000863,0.00000339,0.00000464,0.00000261
0.990684032,0.000105847,0.000178655,0.0000149,0.000948945,0.0000219,0.000031,0.0000176,0.0000146,0.00000892
0.990684032,0.0000956,0.000170671,0.0000132,0.001051976,0.0000243,0.0000596,0.0000293,0.0000114,0.0000111
0.990684032,0.000044,0.0000842,0.00000639,0.000726416,0.0000171,0.0000557,0.0000316,0.00000665,0.00000851
0.990684032,0.0000421,0.0000718,0.00000687,0.000639267,0.0000227,0.000072,0.0000305,0.00000926,0.00000831
0.990684032,0.0000239,0.0000403,0.00000579,0.000500172,0.0000191,0.0000687,0.0000287,0.0000068,0.00000692
0.990684032,0.0000261,0.0000469,0.00000533,0.000549927,0.0000202,0.0000763,0.0000404,0.00000945,0.00000831
0.990684032,0.00002,0.0000379,0.0000052,0.000519203,0.0000195,0.0000735,0.0000389,0.0000112,0.00000884
0.990684032,0.0000184,0.0000383,0.0000062,0.000520766,0.0000195,0.0000729,0.0000416,0.0000129,0.00001
0.990684032,0.000016,0.000037,0.00000699,0.000514043,0.0000198,0.0000738,0.0000469,0.000015,0.0000118
0.990684032,0.0000156,0.0000345,0.00000591,0.000556366,0.00002,0.0000748,0.0000676,0.0000164,0.0000145
0.990684032,0.0000177,0.0000389,0.00000751,0.000619513,0.0000219,0.0000801,0.000129198,0.0000177,0.0000191
0.990684032,0.000017,0.0000409,0.00000768,0.000628976,0.0000214,0.0000801,0.000201835,0.0000183,0.0000222
0.990684032,0.00002,0.0000474,0.00000972,0.000611666,0.000021,0.0000735,0.000279917,0.000019,0.0000269
0.990684032,0.0000135,0.0000372,0.00000831,0.000523424,0.0000171,0.0000569,0.000282512,0.000018,0.0000291
0.990684032,0.0000167,0.0000426,0.00000851,0.000479171,0.0000176,0.0000447,0.000302921,0.0000178,0.0000315
0.990684032,0.0000126,0.0000345,0.0000074,0.0003983,0.00000797,0.0000225,0.000311236,0.0000172,0.0000311
0.990684032,0.0000391,0.0000899,0.000015,0.000724305,0.0000135,0.0000347,0.000652367,0.0000281,0.0000639
0.990684032,0.0000252,0.0000645,0.0000125,0.000779887,0.00000913,0.0000209,0.000763344,0.0000254,0.0000701
0.990684032,0.00003,0.0000722,0.0000143,0.000876753,0.0000126,0.0000193,0.000922894,0.0000231,0.0000827
0.990684032,0.0000328,0.0000669,0.0000166,0.001053414,0.00000998,0.000014,0.001162016,0.0000166,0.000093
0.990684032,0.0000397,0.0000665,0.0000125,0.001056465,0.00000942,0.000011,0.001288359,0.0000113,0.0000998
0.990684032,0.0000305,0.0000586,0.0000195,0.000819771,0.00000884,0.00000843,0.001269944,0.0000115,0.000100177
0.990684032,0.0000306,0.0000568,0.0000383,0.000504631,0.0000142,0.0000186,0.000672823,0.0000148,0.000102911
0.990684032,0.00000473,0.000592795,0.0000178,0.000449989,0.0000817,0.0000633,0.0000589,0.0000212,0.0000972
0.990684032,0.00000458,0.000555404,0.0000224,0.000475806,0.0000802,0.000062,0.000063,0.0000218,0.0000943
0.990684032,0.00000478,0.00056997,0.0000234,0.000641109,0.0000889,0.0000733,0.0000738,0.0000243,0.00010544
0.990684032,0.00000249,0.000413102,0.0000436,0.000606351,0.0000714,0.0000541,0.000054,0.0000143,0.000069
0.990684032,0.0000011,0.000442533,0.000121951,0.000603411,0.0000711,0.0000565,0.0000493,0.0000137,0.0000641
0.990684032,0.00000286,0.000437381,0.00016018,0.000542777,0.0000591,0.0000639,0.0000515,0.0000104,0.000054
0.990684032,0.00000257,0.000202632,0.000191985,0.0005319,0.0000728,0.0000832,0.0000601,0.0000115,0.0000495
0.990684032,0.00000297,0.00014622,0.00026003,0.000518102,0.0000993,0.0000985,0.0000657,0.0000121,0.000046
0.990684032,0.000000458,0.000124244,0.000230879,0.000404697,0.0000802,0.0000904,0.0000532,0.0000101,0.0000323
0.990684032,0.00000166,0.000115388,0.000277497,0.000316314,0.0000697,0.0000842,0.0000475,0.0000126,0.0000273
0.990684032,0.00000199,0.0000735,0.000329348,0.000270716,0.0000649,0.000081,0.0000445,0.0000126,0.0000249
0.990684032,0.000000878,0.0000939,0.000381529,0.000281046,0.0000675,0.0000882,0.0000404,0.0000137,0.0000258
0.990684032,0.00000162,0.0000928,0.000412337,0.000239123,0.0000661,0.0000962,0.0000372,0.000012,0.0000236
0.990684032,0.000000685,0.000101083,0.000462639,0.000193227,0.0000711,0.000105959,0.0000408,0.0000131,0.0000263
0.990684032,0.00000991,0.000234389,0.000464205,0.000285925,0.000085,0.000123739,0.000047,0.0000147,0.0000323
0.990684032,0.00000311,0.000502649,0.000454913,0.00050932,0.000129522,0.000186098,0.00006,0.00002,0.0000696
0.990684032,0.00000242,0.000473043,0.000391201,0.000539584,0.000125054,0.000156519,0.0000444,0.0000188,0.0000811
0.990684032,0.00000259,0.000466613,0.000320073,0.000569,0.0000945,0.000137421,0.0000339,0.0000182,0.0000859
0.990684032,0.00000269,0.000394049,0.000186547,0.000393122,0.0000632,0.0000787,0.0000253,0.0000123,0.0000588
0.990684032,0.00000272,0.000353749,0.000140521,0.000364741,0.0000638,0.0000694,0.0000227,0.0000116,0.0000568
0.990684032,0.00000226,0.000330024,0.0000693,0.000372615,0.0000644,0.000066,0.000021,0.00000766,0.0000558
0.990684032,0.00000166,0.000319446,0.0000267,0.000403166,0.0000696,0.0000699,0.0000208,0.00000624,0.0000577
0.990684032,0.00000155,0.000383613,0.0000186,0.000491067,0.0000863,0.0000801,0.0000317,0.00000808,0.0000691
0.990684032,0.00000351,0.00043339,0.0000221,0.000506674,0.0000999,0.0000868,0.0000426,0.0000101,0.0000767
0.990684032,0.00000132,0.000432219,0.000024,0.000542434,0.0000993,0.0000847,0.0000456,0.0000114,0.0000778
0.990684032,0.000000712,0.000186642,0.000019,0.000453056,0.0000735,0.0000559,0.0000423,0.00000953,0.0000601
0.990684032,0.00000179,0.000163348,0.0000836,0.000393792,0.0000663,0.0000494,0.000042,0.00000949,0.0000485
0.990684032,0.00000152,0.000145901,0.000103534,0.000315919,0.0000529,0.0000434,0.0000367,0.00000922,0.0000361
0.990684032,0.00000056,0.000109216,0.000118602,0.000298172,0.0000483,0.000043,0.0000359,0.0000085,0.0000335
0.990684032,0.00000646,0.000117348,0.000203113,0.000487861,0.0000676,0.000066,0.0000512,0.0000129,0.0000445
0.990684032,0.00000105,0.0000919,0.00018101,0.00042945,0.0000502,0.0000558,0.0000436,0.0000118,0.000033
0.990684032,0.00000176,0.000186319,0.000167348,0.000288646,0.0000415,0.0000365,0.0000341,0.0000115,0.0000241
0.990684032,0.00000137,0.000183945,0.000290442,0.000260608,0.0000588,0.0000397,0.0000374,0.0000123,0.0000217
0.990684032,0.0000017,0.000177924,0.000435613,0.000264624,0.000073,0.0000422,0.0000323,0.0000138,0.0000225
0.990684032,0.0000147,0.000244211,0.000507065,0.00025585,0.0000854,0.000046,0.0000296,0.000015,0.000024
0.990684032,0.00000138,0.000177523,0.000403685,0.000129779,0.0000751,0.0000353,0.0000264,0.0000112,0.0000173
0.990684032,0.0000031,0.000255062,0.000388236,0.000119071,0.0000839,0.0000374,0.0000274,0.0000118,0.0000195
0.990684032,0.00000192,0.000396572,0.000327932,0.000185901,0.0000832,0.0000385,0.000026,0.0000118,0.0000276
0.990684032,0.00000311,0.000430175,0.000330917,0.000295624,0.0001,0.0000445,0.0000291,0.0000136,0.0000366
0.990684032,0.00000186,0.000466606,0.000348294,0.000333668,0.000115199,0.0000496,0.0000319,0.0000164,0.0000445
0.990684032,0.00000419,0.00054617,0.000371397,0.000378196,0.000125319,0.0000519,0.0000379,0.0000181,0.0000576
0.990684032,0.00000211,0.000472381,0.000353839,0.000396892,0.000124893,0.0000485,0.0000396,0.0000179,0.0000663
0.990684032,0.00000238,0.00040283,0.00029007,0.000405031,0.000107332,0.000049,0.0000348,0.0000143,0.000067
0.990684032,0.00000131,0.000374968,0.000148604,0.000436261,0.00009,0.0000446,0.0000289,0.0000122,0.0000647
0.990684032,0.00000105,0.00037183,0.0000715,0.000421709,0.0000769,0.0000419,0.0000301,0.0000113,0.0000631
0.990684032,0.00000276,0.000425319,0.0000538,0.000535065,0.000091,0.000051,0.0000347,0.0000127,0.0000779
0.990684032,0.00000111,0.00042739,0.0000252,0.000582051,0.0000819,0.0000541,0.0000343,0.0000145,0.0000814
0.990684032,0.00000976,0.000229632,0.0000265,0.000515198,0.0000747,0.0000505,0.0000319,0.0000135,0.0000707
0.990684032,0.00000128,0.000153176,0.000113242,0.00063259,0.000098,0.0000646,0.0000438,0.0000164,0.0000903
0.990684032,0.000000845,0.00018171,0.000166819,0.000538279,0.0000865,0.0000583,0.0000436,0.0000157,0.0000833
0.990684032,0.00000353,0.000133574,0.000181369,0.000514052,0.0000786,0.0000542,0.0000444,0.0000135,0.0000772
0.990684032,0.00000303,0.00017098,0.000278909,0.000741736,0.000118517,0.0000859,0.0000576,0.0000188,0.0000882
0.990684032,0.00000343,0.000152011,0.000257767,0.000723896,0.0000991,0.0000699,0.000048,0.0000156,0.0000642
0.990684032,0.0000062,0.000124477,0.000295196,0.000475749,0.0000662,0.0000491,0.0000378,0.0000157,0.0000477
0.990684032,0.00000305,0.000119768,0.000408542,0.000420333,0.0000619,0.0000443,0.0000414,0.0000192,0.0000498
0.990684032,0.00000162,0.00010361,0.000471085,0.000431083,0.0000535,0.0000498,0.0000408,0.0000224,0.0000552
0.990684032,0.00000182,0.000100649,0.000472386,0.000413592,0.000052,0.0000553,0.0000401,0.0000199,0.0000532
0.990684032,0.00000152,0.00010728,0.000508426,0.000509591,0.0000575,0.0000678,0.000046,0.0000219,0.0000602
0.990684032,0.0000101,0.00025671,0.000405144,0.000601046,0.0000539,0.0000663,0.0000462,0.0000221,0.0000533
0.990684032,0.00000427,0.000344973,0.000293793,0.000698479,0.0000662,0.0000714,0.000049,0.0000206,0.0000664
0.990684032,0.0000077,0.000339016,0.000276343,0.000816074,0.0000838,0.0000817,0.000054,0.0000237,0.0000814
0.990684032,0.00000336,0.000277694,0.000217811,0.000695336,0.0000797,0.0000779,0.0000462,0.0000203,0.0000717
0.990684032,0.00000271,0.000489925,0.00021876,0.000643869,0.0000827,0.0000745,0.0000469,0.0000221,0.0000787
0.990684032,0.00000239,0.00047653,0.000203165,0.000581358,0.0000902,0.00008,0.0000448,0.0000236,0.0000813
0.990684032,0.00000326,0.000541626,0.000105816,0.000686389,0.000110028,0.0000935,0.0000466,0.0000242,0.0000926
0.990684032,0.000006,0.000599049,0.0000516,0.000813151,0.000125962,0.000106184,0.0000477,0.0000256,0.0000998
0.990684032,0.00000282,0.000639167,0.000048,0.00088029,0.000127316,0.00010209,0.0000424,0.0000212,0.000100653
0.990684032,0.00000264,0.000584828,0.0000464,0.00077354,0.000113774,0.000087,0.0000367,0.0000178,0.000091
0.990684032,0.00000256,0.000596891,0.0000471,0.000842661,0.00011136,0.0000805,0.0000346,0.0000186,0.0000929
0.990684032,0.0000156,0.000513815,0.0000885,0.000951897,0.000141606,0.0000956,0.000034,0.0000228,0.000109112
0.990684032,0.00000248,0.000349548,0.000163278,0.00064358,0.000103393,0.0000691,0.000025,0.0000169,0.0000756
0.990684032,0.00000155,0.000339731,0.000201431,0.000541734,0.0000925,0.0000717,0.0000225,0.0000142,0.0000621
0.990684032,0.00000243,0.000283293,0.000197123,0.000524782,0.0000813,0.0000789,0.0000229,0.0000129,0.0000596
0.990684032,0.00000345,0.000121294,0.000224712,0.000650406,0.000100817,0.000109401,0.0000275,0.0000112,0.0000551
0.990684032,0.0000114,0.000253843,0.000258664,0.000729539,0.000103075,0.000130842,0.0000308,0.00000882,0.0000554
0.990684032,0.00000237,0.000130734,0.000208712,0.000376829,0.0000516,0.0000779,0.0000253,0.0000071,0.0000276
0.990684032,0.00000159,0.00012855,0.000277959,0.000358084,0.0000582,0.0000969,0.0000339,0.0000098,0.0000296
0.990684032,0.0000013,0.00012883,0.000370838,0.000418929,0.0000709,0.000126798,0.0000427,0.0000128,0.0000342
0.990684032,0.00000355,0.00012036,0.000339029,0.00024783,0.0000496,0.000091,0.0000354,0.0000106,0.0000241
0.990684032,0.00000183,0.000134303,0.000415355,0.000178571,0.0000543,0.000109308,0.0000502,0.0000128,0.0000255
0.990684032,0.00000888,0.00017457,0.000367452,0.000175811,0.0000549,0.00010823,0.0000499,0.0000145,0.0000377
0.990684032,0.00000182,0.000172034,0.000313995,0.000193506,0.0000549,0.000116301,0.0000515,0.0000159,0.0000516
0.990684032,0.00000146,0.00014095,0.000263628,0.000185749,0.0000544,0.0000949,0.0000435,0.0000151,0.0000536
0.990684032,0.00000197,0.000128743,0.000246884,0.000154355,0.0000498,0.0000737,0.0000373,0.000014,0.0000506
0.990684032,0.00000178,0.000134843,0.000249595,0.000116663,0.0000417,0.0000641,0.0000372,0.0000148,0.0000505
0.990684032,0.00000609,0.000125591,0.000235288,0.000112161,0.0000461,0.0000677,0.0000394,0.0000159,0.0000547
0.990684032,0.00000386,0.000127026,0.000172097,0.000111301,0.0000492,0.0000564,0.0000335,0.000013,0.0000554
0.990684032,0.00000148,0.00015071,0.000164494,0.000201663,0.0000617,0.000066,0.0000378,0.0000143,0.0000747
0.990684032,0.00000101,0.000134892,0.000132971,0.000241997,0.0000627,0.0000669,0.0000352,0.0000128,0.0000782
0.990684032,0.00000696,0.000198712,0.0000503,0.000398695,0.0000932,0.000180843,0.0000429,0.0000161,0.000129555
0.990684032,0.0000027,0.000203724,0.0000392,0.000438626,0.0000965,0.000259395,0.0000395,0.000016,0.000149001
0.990684032,0.00000202,0.000137556,0.0000359,0.000534186,0.0000941,0.000311888,0.0000387,0.0000124,0.000137264
0.990684032,0.00000789,0.000152232,0.0000378,0.00059615,0.000093,0.00036131,0.0000424,0.0000118,0.000139988
0.990684032,0.00000145,0.000167922,0.0000344,0.000605248,0.0000902,0.000390557,0.0000477,0.0000108,0.000140034
0.990684032,0.0000015,0.000195373,0.0000222,0.000769811,0.000102411,0.000472406,0.0000586,0.0000119,0.000165293
0.990684032,0.00000135,0.000187861,0.0000213,0.000928036,0.00010511,0.000500409,0.0000608,0.00000967,0.000186616
0.990684032,0.00000146,0.000162225,0.0000254,0.001135722,0.000200799,0.000579116,0.0000777,0.0000149,0.000231435
0.990684032,0.00000259,0.00019103,0.000026,0.001306829,0.000343062,0.000667317,0.000124594,0.000021,0.000273636
0.990684032,0.00000166,0.000218273,0.0000343,0.001295043,0.00038557,0.000758063,0.000139085,0.0000224,0.000290808
0.990684032,0.00000204,0.000236383,0.0000318,0.001292829,0.00041175,0.000780892,0.00015031,0.0000251,0.000294542
0.990684032,0.00000203,0.000155021,0.0000267,0.001166294,0.000393376,0.000549861,0.000125372,0.0000218,0.000245425
0.990684032,0.00000312,0.000172677,0.0000289,0.001172822,0.000430346,0.000445208,0.000135095,0.0000243,0.00024423
0.990684032,0.00000196,0.000186427,0.0000273,0.000992507,0.000460694,0.000371995,0.000143834,0.0000251,0.000225639
0.990684032,0.00000226,0.000171241,0.0000415,0.001183694,0.000604068,0.000384167,0.000180031,0.0000315,0.00026015
0.990684032,0.00000375,0.000223866,0.000045,0.001466503,0.000763216,0.000390395,0.000223821,0.0000417,0.000310329
0.990684032,0.00000777,0.000235007,0.0000445,0.001240718,0.001072979,0.000361939,0.00029539,0.0000528,0.000322011
0.990684032,0.00000549,0.000311188,0.0000606,0.000809701,0.001818278,0.000296705,0.000501549,0.0000926,0.000344016
0.990684032,0.004167339,0.0000766,0.000130574,0.0000124,0.0000406,0.0000527,0.0000158,0.0000205,0.0000314
0.990684032,0.004310967,0.000071,0.000152588,0.0000106,0.0000393,0.0000652,0.0000185,0.0000275,0.0000385
0.990684032,0.004125101,0.0000635,0.000180908,0.0000106,0.0000371,0.0000675,0.0000232,0.0000357,0.0000415
0.990684032,0.004196197,0.000072,0.000202402,0.00000986,0.0000339,0.0000774,0.0000246,0.0000384,0.0000451
0.990684032,0.003698691,0.0000518,0.000180567,0.00000975,0.0000274,0.0000758,0.0000232,0.0000422,0.0000429
0.990684032,0.003599747,0.000046,0.000193586,0.0000128,0.0000264,0.0000795,0.0000231,0.000049,0.0000444
0.990684032,0.003738104,0.0000545,0.000228668,0.0000178,0.0000249,0.000082,0.0000231,0.0000612,0.0000492
0.990684032,0.003851929,0.0000543,0.000251544,0.0000202,0.0000248,0.0000901,0.0000229,0.0000683,0.0000535
0.990684032,0.003822371,0.000061,0.000278814,0.0000263,0.0000251,0.000103733,0.0000233,0.0000722,0.0000562
0.990684032,0.003736251,0.0000604,0.000309842,0.0000361,0.0000235,0.00012347,0.0000221,0.0000826,0.0000589
0.990684032,0.003796702,0.0000668,0.000334982,0.0000544,0.0000174,0.000140981,0.0000224,0.0000867,0.0000652
0.990684032,0.003486486,0.0000586,0.000344997,0.0000639,0.0000213,0.000146059,0.0000207,0.0000874,0.0000649
0.990684032,0.003181393,0.0000538,0.000377687,0.0000694,0.0000235,0.000145084,0.0000162,0.0000801,0.0000604
0.990684032,0.004586569,0.0000855,0.000553128,0.000112104,0.0000434,0.000234932,0.0000208,0.00011819,0.0000917
0.990684032,0.004490572,0.0000747,0.000636365,0.000120733,0.0000495,0.000239529,0.0000245,0.000126306,0.0000957
0.990684032,0.004493209,0.0000757,0.00070288,0.000125179,0.0000565,0.000243214,0.0000266,0.00012929,0.000103735
0.990684032,0.004797013,0.0000815,0.000731367,0.000133437,0.0000667,0.000263766,0.0000344,0.000133484,0.000114893
0.990684032,0.005796075,0.000109101,0.000896122,0.000171385,0.0000947,0.000321046,0.0000447,0.000163731,0.000133878
0.990684032,0.005831461,0.000119959,0.000899729,0.000179591,0.000113535,0.000303628,0.0000487,0.000157595,0.000136191
0.990684032,0.004821928,0.0000905,0.000678082,0.00014737,0.000115103,0.000232594,0.0000455,0.000141424,0.000121122
0.990684032,0.004240521,0.0000692,0.000586841,0.000111258,0.000111672,0.000183309,0.0000479,0.000115363,0.000103506
0.990684032,0.00540194,0.0000941,0.000745754,0.000134596,0.000159337,0.000184967,0.0000676,0.000149927,0.000135314
0.990684032,0.006793445,0.00013407,0.000921062,0.000146635,0.000234888,0.000206365,0.0000939,0.000190845,0.000188854
0.990684032,0.007404821,0.000150197,0.000940216,0.000171902,0.000314839,0.000196031,0.000114263,0.000223605,0.000211962
0.990684032,0.0076818,0.000161651,0.000938223,0.000175599,0.000345229,0.000145172,0.000133979,0.000240419,0.000234911
0.990684032,0.007207734,0.000159914,0.000969954,0.000194004,0.000358934,0.000127294,0.000150385,0.000236432,0.000251702
0.990684032,0.005699085,0.000126547,0.000953447,0.000153942,0.00034224,0.0000886,0.000140425,0.000197654,0.00020829
0.990684032,0.006037816,0.000119586,0.001070444,0.000174912,0.000419521,0.0000952,0.000166089,0.000227058,0.000231009
0.990684032,0.005767628,0.000140632,0.001072494,0.000176564,0.000465426,0.000102798,0.000194179,0.000226234,0.00025491
0.990684032,0.005215119,0.000129569,0.001029236,0.000181113,0.000497765,0.00010803,0.000202565,0.00020898,0.000245717
0.990684032,0.005565095,0.000150195,0.001218301,0.000219522,0.00055568,0.000129995,0.000235369,0.000221083,0.000301934
0.990684032,0.005201573,0.000136486,0.001168597,0.000232971,0.00056065,0.00012322,0.0002415,0.000218898,0.000302892
0.990684032,0.005319911,0.000147055,0.001198942,0.000250966,0.000629163,0.00014023,0.000280184,0.000232401,0.000328791
0.990684032,0.00586085,0.000163611,0.001506162,0.000321789,0.00069369,0.000156595,0.000343527,0.00027091,0.000384728
0.990684032,0.006076957,0.000174906,0.001603737,0.000332929,0.000745218,0.000183707,0.00037328,0.000297111,0.000405264
0.990684032,0.006136287,0.00019012,0.001612569,0.000349129,0.000825654,0.000202134,0.00040833,0.000321371,0.000407203
0.990684032,0.005710125,0.000168194,0.001258374,0.000325622,0.000863307,0.00018769,0.000401842,0.00030975,0.000382534
0.990684032,0.005067823,0.000144653,0.001012124,0.000292854,0.000747123,0.000167717,0.000369725,0.000290461,0.000336676
0.990684032,0.004834447,0.000148441,0.000955959,0.000282469,0.000721581,0.0001604,0.000352759,0.000279575,0.000326885
0.990684032,0.004177463,0.000113553,0.000813443,0.000262617,0.000627477,0.000136216,0.000297771,0.000260751,0.000280907
0.990684032,0.004398115,0.000118999,0.000834441,0.000271176,0.000625137,0.000138236,0.000290594,0.000297763,0.000284235
0.990684032,0.004416556,0.000112105,0.000785191,0.00026004,0.000634485,0.000135746,0.000275632,0.000285725,0.000263871
0.990684032,0.004112472,0.000103871,0.000762833,0.00024875,0.000562985,0.000120708,0.000244169,0.00026024,0.000235838
0.990684032,0.004083775,0.000102467,0.000701303,0.000248828,0.000555393,0.000116845,0.000202783,0.000232489,0.000205779
0.990684032,0.004364332,0.0000938,0.000658399,0.000240096,0.000600571,0.000116101,0.000198693,0.000253115,0.000207652
0.990684032,0.004090419,0.0000913,0.000602531,0.000232952,0.000548124,0.000106875,0.000167797,0.000210825,0.000182936
0.990684032,0.004328618,0.0000968,0.000676267,0.000232811,0.00052859,0.000118058,0.000158283,0.000204425,0.000189915
