alpha,arousal1,betha,theta,gamma,valence1,Stimuli(Visual),Response
3.22,0.311,2.85,5.51,1.55,-0.0343,Agressive,?
3.23,0.309,2.86,5.49,1.5,-0.0378,Agressive,?
3.27,0.306,2.79,5.46,1.46,-0.0363,Agressive,?
3.23,0.309,2.84,5.47,1.66,-0.0353,Agressive,?
3.14,0.319,2.88,5.48,1.79,-0.0267,Agressive,?
3.07,0.325,2.93,5.42,1.83,-0.00878,Agressive,?
2.96,0.338,3.27,5.1,1.95,0.0144,Agressive,?
2.81,0.356,3.31,4.56,1.96,0.0377,Agressive,?
2.93,0.342,3.35,4.12,1.97,0.00905,Agressive,?
3.05,0.328,3.31,3.72,1.9,-0.0174,Agressive,?
3.02,0.331,3.19,3.52,1.79,-0.0245,Agressive,?
2.94,0.34,3.17,3.68,1.83,-0.0207,Agressive,?
2.92,0.342,3.19,3.87,1.91,-0.0134,Agressive,?
2.87,0.348,3.21,3.99,1.82,-0.00403,Agressive,?
2.78,0.359,3.2,3.98,1.76,-0.00616,Agressive,?
2.73,0.366,3.19,3.86,1.71,-0.0251,Agressive,?
8.03,0.124,5.55,9.03,3.18,-0.126,Calm,?
7.67,0.13,4.26,8.6,3.01,-0.136,Calm,?
6.39,0.157,3.73,7.51,2.9,-0.15,Calm,?
5.18,0.193,3.26,6.43,2.34,-0.122,Calm,?
4.92,0.203,3.34,5.93,2.11,-0.128,Calm,?
4.26,0.235,3.36,5.15,1.94,-0.1,Calm,?
3.81,0.263,3.37,4.91,1.97,-0.0291,Calm,?
3.91,0.256,3.36,4.88,1.89,-0.00123,Calm,?
3.82,0.262,3.37,4.78,1.69,0.0311,Calm,?
3.78,0.264,3.2,4.92,1.8,0.0458,Calm,?
3.86,0.259,3.06,4.97,1.73,0.0457,Calm,?
3.88,0.257,2.95,4.84,1.72,0.0372,Calm,?
3.87,0.259,3.06,4.77,1.86,0.0316,Calm,?
3.86,0.259,3,4.81,1.91,0.0261,Calm,?
3.9,0.256,2.94,4.78,1.88,0.0196,Calm,?
4.02,0.249,2.83,4.64,1.9,0.00903,Calm,?
4.01,0.249,2.84,4.56,1.88,-0.00603,Calm,?
3.77,0.265,2.93,4.52,1.98,-0.0347,Calm,?
3.6,0.278,2.94,4.43,2.14,-0.0595,Calm,?
3.54,0.283,3.17,4.15,2.04,-0.0638,Calm,?
3.4,0.294,3.13,3.8,1.98,-0.0739,Calm,?
3.24,0.309,3,3.72,1.92,-0.0832,Calm,?
3.19,0.314,3.02,3.7,1.93,-0.0816,Calm,?
3.17,0.316,2.92,3.49,2,-0.0714,Calm,?
3.19,0.313,2.92,3.12,1.98,-0.0588,Calm,?
3.04,0.329,2.91,2.91,2.12,-0.0583,Calm,?
2.62,0.382,3.11,2.79,2.1,-0.0499,Calm,?
2.31,0.433,3.1,2.8,2.11,-0.028,Calm,?
2.39,0.418,3.11,3,2.03,0.00279,Calm,?
2.53,0.396,3.07,3.02,2,0.053,Calm,?
2.57,0.389,2.89,3.11,2.03,0.0759,Calm,?
2.59,0.386,2.94,3.3,2.06,0.07,Calm,?
2.61,0.383,3.33,3.38,2.21,0.073,Calm,?
2.63,0.38,3.35,3.44,2.21,0.0743,Calm,?
2.65,0.378,3.38,3.42,2.1,0.0693,Calm,?
2.65,0.377,3.37,3.34,2.1,0.0839,Calm,?
2.67,0.374,3.25,3.3,1.95,0.114,Calm,?
2.72,0.367,3.2,3.36,1.98,0.108,Calm,?
2.75,0.364,3.19,3.56,1.9,0.0814,Calm,?
2.76,0.362,3.2,3.69,1.93,0.0314,Calm,?
2.74,0.366,3.15,3.68,1.82,-0.0181,Calm,?
2.77,0.361,3.12,3.59,1.8,-0.0355,Calm,?
2.76,0.363,3.1,3.49,1.84,-0.0378,Calm,?
2.77,0.361,2.54,3.49,1.66,-0.055,Calm,?
2.77,0.361,2.52,3.55,1.71,-0.0687,Calm,?
2.68,0.373,2.59,3.68,1.82,-0.0867,Calm,?
2.59,0.386,2.88,3.9,1.95,-0.108,Calm,?
2.71,0.369,2.88,4.19,1.94,-0.081,Calm,?
2.94,0.341,2.86,4.26,1.92,-0.0525,Calm,?
3.06,0.327,2.83,4.16,1.94,-0.0353,Calm,?
3.14,0.318,2.81,4.15,1.88,-0.0329,Calm,?
3.2,0.313,2.81,4.36,1.9,-0.04,Calm,?
3.33,0.3,2.82,4.46,1.86,-0.0393,Calm,?
3.43,0.291,2.96,4.51,1.9,-0.0316,Calm,?
3.43,0.291,2.96,4.54,1.88,-0.0259,Calm,?
3.44,0.291,3.36,4.48,3.69,-0.0228,Calm,?
3.46,0.289,3.87,4.41,4.41,-0.0255,Calm,?
3.42,0.293,4.04,4.4,4.43,-0.0309,Calm,?
3.33,0.3,4.08,4.7,4.43,-0.0298,Calm,?
3.3,0.303,4.16,5.02,4.45,-0.0121,Calm,?
3.27,0.306,4.2,5.09,4.46,0.000724,Calm,?
3.26,0.307,4.34,5.04,4.52,0.00864,Calm,?
3.41,0.294,4.35,5.13,4.52,0.0204,Calm,?
3.52,0.284,4.38,5.31,4.52,0.0242,Calm,?
3.54,0.283,4.39,5.44,4.52,0.0227,Calm,?
3.59,0.279,4.39,5.49,4.49,0.0213,Calm,?
3.59,0.278,4.18,5.51,3.21,0.0239,Calm,?
3.58,0.279,3.84,5.51,2.69,0.0256,Calm,?
3.59,0.278,3.6,5.45,2.66,0.0252,Calm,?
3.64,0.275,3.79,5.26,2.65,0.0237,Calm,?
3.75,0.266,3.82,5.12,2.67,0.023,Calm,?
3.87,0.259,3.65,5.33,2.57,0.0208,Calm,?
3.86,0.259,3.53,5.49,2.33,0.013,Calm,?
3.8,0.263,3.52,5.44,2.36,0.00383,Calm,?
3.74,0.267,3.43,5.26,2.38,-0.00342,Calm,?
3.69,0.271,3.39,5.1,2.42,-0.00592,Calm,?
3.67,0.273,3.39,5.04,2.42,-0.00592,Calm,?
3.73,0.268,3.46,5.08,2.33,-0.00477,Calm,?
3.78,0.265,3.6,5.18,2.42,-0.00518,Calm,?
3.76,0.266,3.62,5.28,2.45,-0.00666,Calm,?
3.62,0.276,3.27,5.32,2.51,-0.0179,Calm,?
3.46,0.289,3.28,5.1,2.45,-0.0262,Calm,?
3.54,0.282,3.41,4.92,2.4,0.00782,Calm,?
3.67,0.273,3.43,5.16,2.33,0.0357,Calm,?
3.76,0.266,3.54,5.4,2.38,0.0423,Calm,?
3.89,0.257,3.59,5.42,2.49,0.0341,Calm,?
4.15,0.241,3.68,5.49,2.55,0.0176,Calm,?
4.32,0.231,3.71,5.63,2.55,0.00742,Calm,?
4.33,0.231,3.59,5.68,2.41,0.00283,Calm,?
4.36,0.229,3.59,5.65,2.43,0.000588,Calm,?
4.55,0.22,3.74,5.59,2.53,0.00316,Calm,?
4.72,0.212,3.71,5.68,2.47,0.00401,Calm,?
4.73,0.211,3.76,5.75,2.58,0.00119,Calm,?
4.66,0.214,3.7,5.71,2.86,-0.0069,Calm,?
4.64,0.215,3.92,5.72,3.16,-0.016,Calm,?
4.64,0.216,3.95,5.66,3.12,-0.0214,Calm,?
4.56,0.219,3.95,5.61,3.1,-0.0259,Calm,?
4.42,0.226,3.9,5.5,3.11,-0.026,Calm,?
4.35,0.23,3.91,5.44,3.27,-0.0218,Calm,?
4.34,0.23,3.87,5.47,3.45,-0.0198,Calm,?
4.3,0.233,3.82,5.58,3.44,-0.0216,Calm,?
4.03,0.248,3.73,5.68,3.49,-0.0362,Calm,?
3.74,0.267,4.11,5.97,3.5,-0.0614,Calm,?
3.82,0.261,4.06,6.2,3.48,-0.0496,Calm,?
3.77,0.265,4.09,6.14,3.3,-0.0405,Calm,?
3.53,0.283,3.9,6.05,3.26,-0.0316,Calm,?
3.28,0.305,3.81,6.07,3.41,-0.00127,Calm,?
2.77,0.361,3.41,4.3,2.15,0.0206,Calm,Sad
2.86,0.349,3.4,4.28,2.12,0.00938,Calm,Sad
2.86,0.35,3.34,4.12,2.14,0.0228,Calm,Sad
2.85,0.351,3.31,3.94,2.09,0.0364,Calm,Sad
3.06,0.327,3.41,3.98,2.05,0.0378,Calm,Sad
3.45,0.29,3.31,4.51,1.84,0.0159,Calm,Sad
3.66,0.273,3.19,4.8,1.63,0.0129,Calm,Sad
3.69,0.271,2.88,4.76,1.66,0.0126,Calm,Sad
3.76,0.266,2.85,4.72,1.81,0.00909,Calm,Sad
3.79,0.264,2.8,4.75,1.88,0.00466,Calm,Sad
3.77,0.265,2.67,4.72,1.83,0.00495,Calm,Sad
3.73,0.268,2.59,4.66,1.97,0.00455,Calm,Sad
3.72,0.269,2.92,4.6,2.27,0.00153,Calm,Sad
3.73,0.268,2.98,4.58,2.3,-0.000391,Calm,Sad
3.75,0.267,2.79,4.57,2.29,-0.00103,Calm,Sad
3.74,0.267,2.92,4.41,2.31,0.00187,Calm,Sad
3.64,0.275,2.97,3.99,2.35,0.00736,Calm,Sad
3.59,0.278,2.96,3.81,2.31,0.013,Calm,Sad
3.54,0.283,3.1,4.21,2.31,0.0147,Calm,Sad
3.47,0.289,3.07,4.41,2.36,0.023,Calm,Sad
3.53,0.283,3.26,4.39,2.44,0.0213,Calm,Sad
3.55,0.282,3.35,4.37,2.47,0.0239,Calm,Sad
3.54,0.283,3.29,4.4,2.18,0.0262,Calm,Sad
3.58,0.279,3.16,4.47,2.09,0.0211,Calm,Sad
3.62,0.277,3.3,4.48,2.16,0.0201,Calm,Sad
3.57,0.28,3.37,4.49,2.18,0.0132,Calm,Sad
3.51,0.285,3.46,4.47,2.13,0.00734,Calm,Sad
3.39,0.295,3.48,4.54,2.17,0.00551,Calm,Sad
3.26,0.307,3.49,4.51,2.18,0.00553,Calm,Sad
3.29,0.304,3.48,4.21,2.33,0.00608,Calm,Sad
3.21,0.312,3.41,3.96,2.12,0.0121,Calm,Sad
3.11,0.321,3.35,4.03,2.12,0.0138,Calm,Sad
3.15,0.318,3.31,4.27,2.16,0.013,Calm,Sad
3.13,0.32,3.28,4.44,2.16,0.0188,Calm,Sad
2.99,0.334,3.26,4.56,2.14,0.0235,Calm,Sad
2.99,0.334,3.16,4.69,2.1,0.0151,Calm,Sad
3.14,0.318,3.24,4.69,2.09,0.00151,Calm,Sad
3.22,0.31,3.21,4.64,2.1,-0.00986,Calm,Sad
3.22,0.31,3.15,4.53,2.06,-0.0133,Calm,Sad
3.21,0.312,3.09,4.47,2.01,-0.0193,Calm,Sad
3.15,0.317,3.08,4.52,1.82,-0.0331,Calm,Sad
3.18,0.314,3.14,4.63,1.86,-0.0351,Calm,Sad
3.23,0.309,3.35,4.65,1.91,-0.0381,Calm,Sad
3.22,0.31,3.35,4.53,1.87,-0.0456,Calm,Sad
3.19,0.313,3.38,4.36,1.88,-0.0444,Calm,Sad
3.2,0.313,3.39,4.22,1.89,-0.0417,Calm,Sad
3.14,0.319,3.26,4.16,2.04,-0.0388,Calm,Sad
2.75,0.363,3.22,4.34,2.17,-0.0368,Calm,Sad
2.28,0.438,3.19,4.4,2.16,-0.0151,Calm,Sad
2.37,0.422,3.21,4.41,2.23,0.0339,Calm,Sad
2.45,0.407,3.22,4.49,2.15,0.0585,Calm,Sad
2.44,0.411,3.26,4.57,2.28,0.0734,Calm,Sad
2.36,0.425,3.14,4.54,2.66,0.0793,Calm,Sad
2.24,0.446,3.23,4.47,3.03,0.13,Calm,Sad
2.41,0.415,3.34,4.5,3.07,0.0868,Calm,Sad
2.58,0.388,3.36,4.63,3.2,0.0422,Calm,Sad
2.65,0.377,3.46,4.68,3.18,0.0351,Calm,Sad
2.69,0.371,3.62,4.67,3.21,0.0274,Calm,Sad
2.71,0.369,3.55,4.77,3.23,0.0315,Calm,Sad
2.72,0.368,3.56,5.05,3.22,0.0197,Calm,Sad
2.8,0.357,3.56,5.15,3.44,-0.000853,Calm,Sad
2.83,0.354,3.58,5.11,3.47,-0.00746,Calm,Sad
2.88,0.347,3.65,5.12,3.35,-0.00283,Calm,Sad
2.99,0.335,3.64,5.18,3.27,-0.0101,Calm,Sad
2.95,0.339,3.6,5.21,3.21,-0.00671,Calm,Sad
2.85,0.351,3.56,5.15,3.21,0.0276,Calm,Sad
3,0.333,3.51,5.12,3.13,0.0439,Calm,Sad
3.2,0.313,3.51,5.13,3.1,0.06,Calm,Sad
3.37,0.297,3.31,5.11,3.01,0.0569,Calm,Sad
3.41,0.294,3.31,4.9,3.02,0.0426,Calm,Sad
3.3,0.303,3.3,4.57,2.96,0.0391,Calm,Sad
3.21,0.311,3.35,4.57,2.67,0.0462,Calm,Sad
3.21,0.311,3.35,4.63,2.65,0.0448,Calm,Sad
3.13,0.32,3.24,4.46,2.61,0.0487,Calm,Sad
3.07,0.326,3.13,4.31,2.4,0.0626,Calm,Sad
3.12,0.32,2.88,4.48,2.07,0.0545,Calm,Sad
3.15,0.318,2.87,4.62,2.05,0.0383,Calm,Sad
3.08,0.325,2.83,4.59,2,0.015,Calm,Sad
2.83,0.353,2.78,4.58,2.07,-0.0205,Calm,Sad
2.64,0.379,2.83,4.53,2.22,-0.0158,Calm,Sad
2.77,0.361,2.81,4.53,2.17,0.0189,Calm,Sad
2.78,0.36,2.61,4.59,2.04,0.0109,Calm,Sad
3.03,0.331,2.67,4.58,2.06,-0.0224,Calm,Sad
3.18,0.314,2.7,4.51,2.14,-0.0296,Calm,Sad
3.26,0.307,3.33,4.57,2.2,-0.0237,Calm,Sad
3.71,0.27,3.59,4.53,2.21,-0.0134,Calm,Sad
4.02,0.249,3.65,4.24,2.24,-0.0102,Calm,Sad
4.02,0.249,3.64,3.99,2.23,-0.00778,Calm,Sad
4.11,0.243,3.61,4,2.11,-0.00557,Calm,Sad
4.25,0.236,3.63,4.18,2.19,-0.00363,Calm,Sad
4.26,0.235,3.65,4.37,2.05,-0.00213,Calm,Sad
4.25,0.235,3.67,4.36,2.11,-0.000665,Calm,Sad
4.24,0.236,3.73,4.16,2.11,0.0018,Calm,Sad
4.2,0.238,3.69,4.15,2.12,0.00345,Calm,Sad
4.22,0.237,3.66,4.14,2.04,0.00469,Calm,Sad
4.18,0.239,3.05,4.06,1.96,0.00574,Calm,Sad
3.85,0.26,2.99,4.02,2.08,0.0147,Calm,Sad
3.63,0.276,2.89,4.09,2.13,0.0145,Calm,Sad
3.62,0.276,2.88,4.15,2.16,0.00574,Calm,Sad
3.36,0.298,2.9,4.02,2.19,0.00569,Calm,Sad
3.05,0.328,2.95,3.73,2.2,0.00349,Calm,Sad
2.88,0.347,2.94,3.34,2.21,-0.0217,Calm,Sad
2.9,0.345,3.05,3.13,2.15,-0.0515,Calm,Sad
2.97,0.337,2.92,3.01,2.16,-0.053,Calm,Sad
2.92,0.343,3.02,2.82,2.11,-0.0405,Calm,Sad
2.76,0.362,3.04,2.76,2.18,-0.0478,Calm,Sad
2.68,0.373,3.16,2.89,2.2,-0.0953,Calm,Sad
3.45,0.29,3.06,4.11,1.7,-0.0266,Agressive,Sad
3.5,0.286,3.04,4.1,1.69,-0.0226,Agressive,Sad
3.52,0.284,3.06,4.05,1.75,-0.0235,Agressive,Sad
3.5,0.285,3.08,3.97,1.78,-0.0303,Agressive,Sad
3.52,0.284,3.08,3.97,1.79,-0.0329,Agressive,Sad
3.53,0.284,2.67,3.97,1.72,-0.0341,Agressive,Sad
3.56,0.281,2.63,3.91,1.53,-0.0298,Agressive,Sad
3.62,0.276,2.5,3.65,1.52,-0.0205,Agressive,Sad
3.61,0.277,2.53,3.39,1.52,-0.0131,Agressive,Sad
3.6,0.278,2.63,3.48,1.52,-0.00913,Agressive,Sad
3.6,0.277,2.86,3.71,1.64,-0.00183,Agressive,Sad
3.54,0.282,3.01,3.84,1.78,0.00361,Agressive,Sad
3.53,0.283,3.08,3.85,1.92,0.000694,Agressive,Sad
3.57,0.28,3.15,4.03,1.82,0.00128,Agressive,Sad
3.54,0.282,3.17,4.26,1.89,0.00755,Agressive,Sad
3.47,0.288,3.16,4.28,1.96,0.01,Agressive,Sad
3.47,0.288,3.21,4.29,1.95,0.0124,Agressive,Sad
3.38,0.296,3.3,4.3,2.13,0.0164,Agressive,Sad
3.19,0.314,3.3,4.33,2.16,0.0197,Agressive,Sad
2.99,0.335,3.27,4.28,2.23,0.0399,Agressive,Sad
2.76,0.362,3.35,4.18,2.28,0.0776,Agressive,Sad
2.68,0.373,3.32,4.07,2.22,0.0934,Agressive,Sad
2.81,0.356,3.2,4.01,2.21,0.0929,Agressive,Sad
2.73,0.367,3.05,3.93,2.21,0.113,Agressive,Sad
2.75,0.364,3.01,3.8,2.26,0.0859,Agressive,Sad
2.95,0.339,3.03,3.98,2.22,0.042,Agressive,Sad
3.08,0.325,3.02,4.2,2.17,0.00867,Agressive,Sad
3.03,0.33,3.05,4.31,2.19,0.00429,Agressive,Sad
3.07,0.326,2.93,4.43,2.02,0.0153,Agressive,Sad
3.09,0.323,3.13,4.57,2.11,0.0164,Agressive,Sad
3.1,0.323,3.46,4.69,2.06,0.00989,Agressive,Sad
3.2,0.312,3.35,4.73,1.96,-0.00115,Agressive,Sad
3.29,0.304,3.35,4.73,1.88,-0.0041,Agressive,Sad
3.37,0.297,3.41,4.71,1.89,-0.0125,Agressive,Sad
3.46,0.289,3.4,4.71,1.81,-0.0248,Agressive,Sad
3.44,0.291,3.44,4.59,2.04,-0.034,Agressive,Sad
3.28,0.305,3.39,4.29,2.06,-0.0311,Agressive,Sad
3.28,0.305,3.4,4.07,2.05,-0.0259,Agressive,Sad
3.35,0.298,3.42,3.93,2.19,-0.0343,Agressive,Sad
3.51,0.285,3.44,3.71,2.25,-0.024,Agressive,Sad
3.68,0.272,3.11,3.32,2.14,-0.0111,Agressive,Sad
3.71,0.27,2.92,3.03,2.13,-0.00975,Agressive,Sad
3.72,0.269,2.97,3.32,2.18,-0.019,Agressive,Sad
3.75,0.267,2.93,3.43,2.21,-0.0287,Agressive,Sad
3.72,0.268,2.94,3.47,2.22,-0.0242,Agressive,Sad
3.68,0.272,2.94,3.79,2.06,-0.0103,Agressive,Sad
3.7,0.271,3.09,4.05,2.05,-0.00162,Agressive,Sad
3.79,0.264,3.17,4.07,2.09,0.0012,Agressive,Sad
3.86,0.259,3.28,4.11,2.14,-0.00477,Agressive,Sad
3.81,0.263,3.21,4.19,2,-0.0193,Agressive,Sad
3.69,0.271,3.17,4.17,1.98,-0.0392,Agressive,Sad
3.61,0.277,3.13,4.19,1.99,-0.0551,Agressive,Sad
3.54,0.282,3.13,4.29,1.96,-0.0547,Agressive,Sad
3.52,0.284,3.1,4.26,1.99,-0.041,Agressive,Sad
3.61,0.277,3.29,4.27,2.06,-0.0356,Agressive,Sad
3.66,0.273,3.45,4.46,2.12,-0.0477,Agressive,Sad
3.76,0.266,3.47,4.62,2.05,-0.0528,Agressive,Sad
3.81,0.262,3.35,4.86,2.11,-0.043,Agressive,Sad
3.87,0.258,3.28,5.23,2.54,-0.0316,Agressive,Sad
3.9,0.256,3.8,5.39,3.73,-0.0227,Agressive,Sad
3.95,0.253,4.48,5.55,3.88,-0.0172,Agressive,Sad
4.38,0.228,5.16,5.74,3.95,-0.0202,Agressive,Sad
4.76,0.21,6.08,7.06,4,-0.0183,Agressive,Sad
6.05,0.165,6.17,8.68,3.99,-0.00283,Agressive,Sad
6.74,0.148,6.17,9.36,3.98,-0.00142,Agressive,Sad
6.95,0.144,6.16,9.52,3.96,-0.00182,Agressive,Sad
7,0.143,6.15,9.56,3.95,-0.00168,Agressive,Sad
7.02,0.142,6.15,9.59,3.94,-0.00167,Agressive,Sad
7.03,0.142,6.14,9.62,3.91,-0.00186,Agressive,Sad
7.03,0.142,6.14,9.62,3.77,-0.00199,Agressive,Sad
7.04,0.142,6.1,9.62,3.07,-0.00205,Agressive,Sad
7.03,0.142,5.93,9.62,2.98,-0.00195,Agressive,Sad
7.01,0.143,5.33,9.62,2.78,-0.00165,Agressive,Sad
6.91,0.145,3.9,9.54,2.87,-0.00163,Agressive,Sad
6.53,0.153,3.44,9.08,3,-0.00318,Agressive,Sad
5.54,0.181,3.47,8.18,3.15,-0.00556,Agressive,Sad
4.65,0.215,3.53,7.37,3.15,-0.00954,Agressive,Sad
4.32,0.231,3.6,6.68,3.19,-0.0107,Agressive,Sad
3.8,0.263,3.63,6.1,3.28,-0.0165,Agressive,Sad
3.61,0.277,3.7,5.61,3.32,-0.0145,Agressive,Sad
3.4,0.294,3.75,4.9,3.27,-0.00338,Agressive,Sad
3.4,0.294,3.37,4.01,3.03,0.00369,Agressive,Sad
3.25,0.308,3.26,3.61,2.95,0.00465,Agressive,Sad
3.34,0.3,3.57,4.02,2.86,0.0302,Agressive,Sad
3.57,0.28,3.72,4.92,2.84,0.0449,Agressive,Sad
3.56,0.281,3.77,5.49,2.68,0.0496,Agressive,Sad
3.55,0.281,3.85,5.66,2.71,0.0466,Agressive,Sad
3.55,0.281,4.55,5.8,3.18,0.0471,Agressive,Sad
3.57,0.28,5.12,6.03,3.41,0.0464,Agressive,Sad
4.14,0.242,7.63,6.15,5.56,0.0103,Agressive,Sad
7.24,0.138,8.4,8.77,5.58,-0.00306,Agressive,Sad
8.78,0.114,8.45,10.5,5.57,-0.00351,Agressive,Sad
9.33,0.107,8.46,11.1,5.57,-0.00334,Agressive,Sad
9.41,0.106,8.46,11.2,5.57,-0.00322,Agressive,Sad
9.43,0.106,8.46,11.3,5.56,-0.00324,Agressive,Sad
9.45,0.106,8.45,11.3,5.56,-0.00322,Agressive,Sad
9.45,0.106,8.46,11.3,5.56,-0.00321,Agressive,Sad
9.45,0.106,8.45,11.3,5.53,-0.00319,Agressive,Sad
9.46,0.106,8.43,11.3,5.51,-0.00319,Agressive,Sad
9.46,0.106,8.4,11.3,5.47,-0.0032,Agressive,Sad
9.45,0.106,6.94,11.3,1.41,-0.00318,Agressive,Sad
9.21,0.109,4.77,11.1,1.64,-0.00312,Agressive,Sad
8.16,0.123,3.25,10.4,1.91,-0.00394,Agressive,Sad
6.85,0.146,3.1,9.53,2.26,-0.00679,Agressive,Sad
6.32,0.158,3.23,8.98,2.48,-0.00526,Agressive,Sad
5.63,0.178,3.26,8.19,2.59,-0.00777,Agressive,Sad
3.39,0.295,3.24,4.74,2.18,-0.0487,Happy,Happy
3.37,0.297,3.17,4.75,2.23,-0.0505,Happy,Happy
3.43,0.291,3.19,4.85,2.27,-0.0553,Happy,Happy
3.48,0.288,3.27,4.89,2.42,-0.064,Happy,Happy
3.46,0.289,3.25,4.68,2.4,-0.0781,Happy,Happy
3.2,0.312,3.19,4.34,2.39,-0.118,Happy,Happy
3.06,0.327,3.26,4.38,2.58,-0.153,Happy,Happy
3.09,0.324,3.4,4.44,2.71,-0.133,Happy,Happy
3.05,0.328,3.39,4.48,2.72,-0.133,Happy,Happy
2.99,0.334,3.37,4.68,2.66,-0.126,Happy,Happy
2.85,0.351,3.3,4.87,2.68,-0.112,Happy,Happy
2.76,0.363,3.26,4.94,2.64,-0.114,Happy,Happy
2.71,0.369,3.22,4.9,2.63,-0.121,Happy,Happy
2.57,0.389,3.19,4.83,2.66,-0.107,Happy,Happy
2.31,0.434,2.95,4.87,2.67,-0.0575,Happy,Happy
2.43,0.411,3.09,4.91,2.72,0.0259,Happy,Happy
2.69,0.372,3.1,4.85,2.71,0.0636,Happy,Happy
2.66,0.376,2.93,4.75,2.62,0.0861,Happy,Happy
2.59,0.387,2.85,4.65,2.49,0.0902,Happy,Happy
2.59,0.386,2.9,4.51,2.6,0.08,Happy,Happy
2.61,0.383,2.91,4.26,2.6,0.068,Happy,Happy
2.81,0.356,2.96,3.97,2.59,0.0591,Happy,Happy
3.02,0.331,3.04,4.04,2.57,0.057,Happy,Happy
3.13,0.32,3.07,4.26,2.56,0.0492,Happy,Happy
3.14,0.319,3.09,4.35,2.54,0.0454,Happy,Happy
3.12,0.32,2.96,4.28,2.41,0.049,Happy,Happy
3.03,0.33,2.89,4.26,2.29,0.0389,Happy,Happy
2.87,0.348,3,4.23,2.14,0.00696,Happy,Happy
2.91,0.344,2.99,4.16,2.1,-0.00424,Happy,Happy
3.14,0.318,3.04,4.18,2.02,0.000681,Happy,Happy
3.29,0.304,2.94,4.19,1.88,-0.00211,Happy,Happy
3.33,0.3,2.9,4.16,1.91,-0.00796,Happy,Happy
3.27,0.305,2.75,4.05,1.9,-0.024,Happy,Happy
3.21,0.311,2.7,3.83,1.91,-0.0479,Happy,Happy
3.23,0.309,2.69,3.6,1.85,-0.0584,Happy,Happy
3.29,0.304,2.71,3.49,1.76,-0.0505,Happy,Happy
3.29,0.304,2.72,3.58,1.77,-0.0516,Happy,Happy
3.24,0.309,2.76,3.62,1.8,-0.0537,Happy,Happy
3.24,0.309,2.67,3.62,1.8,-0.0465,Happy,Happy
3.08,0.324,2.66,3.55,1.8,-0.0576,Happy,Happy
2.86,0.35,2.5,3.45,1.7,-0.0851,Happy,Happy
2.74,0.365,2.47,3.44,1.73,-0.0835,Happy,Happy
2.69,0.372,2.69,3.64,1.71,-0.0649,Happy,Happy
2.57,0.388,2.83,3.76,1.81,-0.0462,Happy,Happy
2.38,0.421,2.94,3.71,1.66,-0.000239,Happy,Happy
2.34,0.428,2.99,3.6,1.66,0.0413,Happy,Happy
2.59,0.386,2.95,3.41,1.74,0.0503,Happy,Happy
2.77,0.361,3.02,3.29,1.81,0.0479,Happy,Happy
2.78,0.359,3,3.5,1.89,0.0461,Happy,Happy
2.75,0.363,3.02,3.79,1.91,0.0351,Happy,Happy
2.72,0.368,3.14,3.93,2.11,0.0266,Happy,Happy
2.7,0.37,3.31,3.91,2.15,0.0185,Happy,Happy
2.66,0.375,3.35,3.75,2.2,0.0114,Happy,Happy
2.64,0.378,3.22,3.57,2.2,0.0151,Happy,Happy
2.68,0.373,3.07,3.52,2.17,0.00836,Happy,Happy
2.79,0.358,3.13,3.53,2.18,-0.00439,Happy,Happy
2.71,0.369,3.2,3.52,2.2,-0.0191,Happy,Happy
2.48,0.404,3.4,3.56,2.31,-0.0319,Happy,Happy
2.63,0.38,3.54,3.64,2.26,-0.000367,Happy,Happy
2.71,0.369,3.52,3.55,2.23,0.0208,Happy,Happy
2.7,0.37,3.51,3.25,2.11,0.0219,Happy,Happy
2.75,0.364,3.45,3.09,2.02,0.0248,Happy,Happy
2.8,0.357,3.41,3.09,2.08,0.0253,Happy,Happy
2.86,0.35,3.43,3.2,2.02,0.00925,Happy,Happy
2.9,0.345,3.44,3.33,2.05,-0.0015,Happy,Happy
2.98,0.335,3.49,3.48,2.05,-0.00263,Happy,Happy
3.36,0.298,3.46,3.75,1.99,-0.00567,Happy,Happy
3.54,0.283,3.39,3.85,1.95,-0.000804,Happy,Happy
3.45,0.29,3.17,3.82,1.69,-0.0109,Happy,Happy
3.47,0.288,3.17,3.72,1.68,-0.0309,Happy,Happy
3.62,0.276,3.1,3.7,1.64,-0.0311,Happy,Happy
3.68,0.271,3.21,3.75,1.6,-0.0227,Happy,Happy
3.7,0.27,3.28,3.74,1.61,-0.0229,Happy,Happy
3.71,0.27,3.27,3.77,1.4,-0.0224,Happy,Happy
3.67,0.273,3.28,3.78,1.45,-0.0171,Happy,Happy
3.68,0.271,3.27,3.93,1.3,-0.0198,Happy,Happy
3.61,0.277,3.23,3.93,1.3,-0.0187,Happy,Happy
3.53,0.283,3.21,3.79,1.4,-0.0132,Happy,Happy
3.72,0.269,3.18,3.73,1.57,-0.00538,Happy,Happy
3.9,0.256,3.07,3.76,1.61,0.00218,Happy,Happy
3.89,0.257,3.06,3.73,1.72,0.00945,Happy,Happy
3.9,0.257,3.29,3.69,1.78,0.0113,Happy,Happy
4.06,0.246,3.24,3.71,1.84,0.00238,Happy,Happy
4.19,0.239,3.07,3.7,1.82,-0.00414,Happy,Happy
4.23,0.236,3.03,3.62,1.89,-0.0064,Happy,Happy
